word,score,polarity,abs_score
不愧,0.5555555555555556,positive,0.5555555555555556
不愧不作,0.7777777777777778,positive,0.7777777777777778
不愧屋漏,0.7777777777777778,positive,0.7777777777777778
不慌不忙,0.3333333333333333,positive,0.3333333333333333
不懈,0.3333333333333333,positive,0.3333333333333333
不懈怠,0.3333333333333333,positive,0.3333333333333333
不折不扣,0.5555555555555556,positive,0.5555555555555556
不拘一格,0.5555555555555556,positive,0.5555555555555556
不拘形迹,0.3333333333333333,positive,0.3333333333333333
不挠不屈,0.5555555555555556,positive,0.5555555555555556
不挠不折,0.5555555555555556,positive,0.5555555555555556
不揣冒昧,0.5555555555555556,positive,0.5555555555555556
不敢告劳,0.5555555555555556,positive,0.5555555555555556
不料,0.7777777777777778,positive,0.7777777777777778
不无裨益,0.1111111111111111,positive,0.1111111111111111
不时之需,0.1111111111111111,positive,0.1111111111111111
不易之论,0.5555555555555556,positive,0.5555555555555556
不期,0.7777777777777778,positive,0.7777777777777778
不朽,0.7777777777777778,positive,0.7777777777777778
不染一尘,0.5555555555555556,positive,0.5555555555555556
不栉进士,0.5555555555555556,positive,0.5555555555555556
不欺暗室,0.5555555555555556,positive,0.5555555555555556
不欺闇室,0.5555555555555556,positive,0.5555555555555556
不步人脚,0.5555555555555556,positive,0.5555555555555556
不武断,0.1111111111111111,positive,0.1111111111111111
不泄气,0.1111111111111111,positive,0.1111111111111111
不法常可,0.5555555555555556,positive,0.5555555555555556
不爽毫发,0.5555555555555556,positive,0.5555555555555556
不爽累黍,0.5555555555555556,positive,0.5555555555555556
不甘后人,0.5555555555555556,positive,0.5555555555555556
不甘雌伏,0.5555555555555556,positive,0.5555555555555556
不由自主,0.7777777777777778,positive,0.7777777777777778
不畏强暴,0.7777777777777778,positive,0.7777777777777778
不畏艰险,0.5555555555555556,positive,0.5555555555555556
不痴不聋,0.3333333333333333,positive,0.3333333333333333
不矜不伐,0.3333333333333333,positive,0.3333333333333333
不知寝食,0.5555555555555556,positive,0.5555555555555556
不知疲倦,0.3333333333333333,positive,0.3333333333333333
不知肉味,0.5555555555555556,positive,0.5555555555555556
不磷不缁,0.5555555555555556,positive,0.5555555555555556
不祧之宗,0.5555555555555556,positive,0.5555555555555556
不祧之祖,0.7777777777777778,positive,0.7777777777777778
不私其利,0.7777777777777778,positive,0.7777777777777778
不简单,0.5555555555555556,positive,0.5555555555555556
不羁之才,0.5555555555555556,positive,0.5555555555555556
不耻下问,0.5555555555555556,positive,0.5555555555555556
不耻最后,0.8888888888888888,positive,0.8888888888888888
不能赞一词,0.3333333333333333,positive,0.3333333333333333
不自满假,0.5555555555555556,positive,0.5555555555555556
不苟,0.3333333333333333,positive,0.3333333333333333
不落俗套,0.5555555555555556,positive,0.5555555555555556
不落窠臼,0.5555555555555556,positive,0.5555555555555556
不蔓不支,0.5555555555555556,positive,0.5555555555555556
不蔓不枝,0.3333333333333333,positive,0.3333333333333333
不解之缘,0.1111111111111111,positive,0.1111111111111111
不言而信,0.6666666666666666,positive,0.6666666666666666
不讳之朝,0.5555555555555556,positive,0.5555555555555556
不讳之路,0.5555555555555556,positive,0.5555555555555556
不讳之门,0.5555555555555556,positive,0.5555555555555556
不谓,0.7777777777777778,positive,0.7777777777777778
不败之地,1.0,positive,1.0
不费力,0.3333333333333333,positive,0.3333333333333333
不赖,0.3333333333333333,positive,0.3333333333333333
不远千里,0.5555555555555556,positive,0.5555555555555556
不遗余力,0.7777777777777778,positive,0.7777777777777778
不遗巨细,0.5555555555555556,positive,0.5555555555555556
不避斧铽,0.6666666666666666,positive,0.6666666666666666
不避水火,0.5555555555555556,positive,0.5555555555555556
不避艰险,0.7777777777777778,positive,0.7777777777777778
不错,0.3333333333333333,positive,0.3333333333333333
不错眼,0.7777777777777778,positive,0.7777777777777778
不露圭角,0.3333333333333333,positive,0.3333333333333333
不露声色,0.3333333333333333,positive,0.3333333333333333
不露斤斧,0.5555555555555556,positive,0.5555555555555556
不顾,0.5555555555555556,positive,0.5555555555555556
不食周粟,0.7777777777777778,positive,0.7777777777777778
不食烟火,0.5555555555555556,positive,0.5555555555555556
不骄不躁,0.5555555555555556,positive,0.5555555555555556
与世偃仰,0.5555555555555556,positive,0.5555555555555556
与世无争,0.3333333333333333,positive,0.3333333333333333
与人为善,0.5555555555555556,positive,0.5555555555555556
与国,0.3333333333333333,positive,0.3333333333333333
与日俱增,0.5555555555555556,positive,0.5555555555555556
与民同乐,0.5555555555555556,positive,0.5555555555555556
与民更始,0.3333333333333333,positive,0.3333333333333333
与物无忤,0.7777777777777778,positive,0.7777777777777778
与虎添翼,0.5555555555555556,positive,0.5555555555555556
专一,0.5555555555555556,positive,0.5555555555555556
专家,0.3333333333333333,positive,0.3333333333333333
专心,0.5555555555555556,positive,0.5555555555555556
专心一志,0.5555555555555556,positive,0.5555555555555556
专心致志,0.7777777777777778,positive,0.7777777777777778
专注,0.5555555555555556,positive,0.5555555555555556
专著,0.7777777777777778,positive,0.7777777777777778
专长,0.3333333333333333,positive,0.3333333333333333
世上无难事，只怕有心人,0.7777777777777778,positive,0.7777777777777778
世兄,0.5555555555555556,positive,0.5555555555555556
世界主义,0.5555555555555556,positive,0.5555555555555556
世界级,0.3333333333333333,positive,0.3333333333333333
业精于勤,0.7777777777777778,positive,0.7777777777777778
东南之宝,0.5555555555555556,positive,0.5555555555555556
东南之秀,0.5555555555555556,positive,0.5555555555555556
东南之美,0.5555555555555556,positive,0.5555555555555556
东山再起,0.5555555555555556,positive,0.5555555555555556
东床佳婿,0.5555555555555556,positive,0.5555555555555556
东床姣婿,0.5555555555555556,positive,0.5555555555555556
东床娇婿,0.5555555555555556,positive,0.5555555555555556
东床娇客,0.5555555555555556,positive,0.5555555555555556
东方不亮西方亮,0.5555555555555556,positive,0.5555555555555556
东箭南金,0.7777777777777778,positive,0.7777777777777778
东风,0.3333333333333333,positive,0.3333333333333333
丝丝入扣,0.5555555555555556,positive,0.5555555555555556
丝思发怨,0.8888888888888888,positive,0.8888888888888888
丝毫不差,1.0,positive,1.0
丢卒保车,0.5555555555555556,positive,0.5555555555555556
两世为人,0.5555555555555556,positive,0.5555555555555556
两全其美,0.3333333333333333,positive,0.3333333333333333
两小无猜,1.0,positive,1.0
两小无猜　,0.7777777777777778,positive,0.7777777777777778
两相情原,1.0,positive,1.0
两相情愿,0.3333333333333333,positive,0.3333333333333333
两肋插刀,0.7777777777777778,positive,0.7777777777777778
两袖清风,0.7777777777777778,positive,0.7777777777777778
两面派,0.5555555555555556,positive,0.5555555555555556
严以律己，宽以待人,0.7777777777777778,positive,0.7777777777777778
严守,0.3333333333333333,positive,0.3333333333333333
严密,0.3333333333333333,positive,0.3333333333333333
严师出高徒,0.5555555555555556,positive,0.5555555555555556
严慈,0.5555555555555556,positive,0.5555555555555556
严整,0.5555555555555556,positive,0.5555555555555556
严明,0.1111111111111111,positive,0.1111111111111111
严正,0.5555555555555556,positive,0.5555555555555556
严气1性,0.7777777777777778,positive,0.7777777777777778
严气正性,0.5555555555555556,positive,0.5555555555555556
严肃,0.3333333333333333,positive,0.3333333333333333
严谨,0.5555555555555556,positive,0.5555555555555556
严阵以待,0.5555555555555556,positive,0.5555555555555556
个性鲜明,0.5555555555555556,positive,0.5555555555555556
中允,0.5555555555555556,positive,0.5555555555555556
中兴,0.5555555555555556,positive,0.5555555555555556
中原逐鹿,0.5555555555555556,positive,0.5555555555555556
中听,0.3333333333333333,positive,0.3333333333333333
中坚,0.5555555555555556,positive,0.5555555555555556
中奖,1.0,positive,1.0
中意,0.5555555555555556,positive,0.5555555555555556
中正,0.5555555555555556,positive,0.5555555555555556
中流一壸,0.5555555555555556,positive,0.5555555555555556
中流击揖,0.8888888888888888,positive,0.8888888888888888
中流击楫,0.5555555555555556,positive,0.5555555555555556
中流底柱,0.7777777777777778,positive,0.7777777777777778
中流砥柱,0.7777777777777778,positive,0.7777777777777778
中看,0.3333333333333333,positive,0.3333333333333333
中立不倚,0.5555555555555556,positive,0.5555555555555556
中肯,0.5555555555555556,positive,0.5555555555555556
中选,0.5555555555555556,positive,0.5555555555555556
丰亨豫大,0.5555555555555556,positive,0.5555555555555556
丰功伟绩,1.0,positive,1.0
丰功厚利,0.7777777777777778,positive,0.7777777777777778
丰功懿德,0.7777777777777778,positive,0.7777777777777778
丰功盛烈,0.7777777777777778,positive,0.7777777777777778
丰功硕德,0.7777777777777778,positive,0.7777777777777778
丰功茂德,0.7777777777777778,positive,0.7777777777777778
丰厚,0.3333333333333333,positive,0.3333333333333333
丰姿冶丽,0.7777777777777778,positive,0.7777777777777778
丰姿绰约,0.5555555555555556,positive,0.5555555555555556
丰富,0.5555555555555556,positive,0.5555555555555556
丰富多彩,0.5555555555555556,positive,0.5555555555555556
丰年,0.3333333333333333,positive,0.3333333333333333
丰收,0.3333333333333333,positive,0.3333333333333333
丰沃,0.3333333333333333,positive,0.3333333333333333
丰润,0.5555555555555556,positive,0.5555555555555556
丰满,0.5555555555555556,positive,0.5555555555555556
丰登,0.3333333333333333,positive,0.3333333333333333
丰盈,0.5555555555555556,positive,0.5555555555555556
丰盛,0.5555555555555556,positive,0.5555555555555556
丰硕,0.7777777777777778,positive,0.7777777777777778
丰碑,0.7777777777777778,positive,0.7777777777777778
丰稔,0.3333333333333333,positive,0.3333333333333333
丰美,0.5555555555555556,positive,0.5555555555555556
丰腴,0.3333333333333333,positive,0.3333333333333333
丰茂,0.5555555555555556,positive,0.5555555555555556
丰衣足食,0.5555555555555556,positive,0.5555555555555556
丰赡,0.5555555555555556,positive,0.5555555555555556
丰足,0.3333333333333333,positive,0.3333333333333333
丰饶,0.5555555555555556,positive,0.5555555555555556
临危不惧,0.5555555555555556,positive,0.5555555555555556
临机处置,0.3333333333333333,positive,0.3333333333333333
临机应变,0.3333333333333333,positive,0.3333333333333333
丹书白马,0.5555555555555556,positive,0.5555555555555556
丹凤朝阳,0.5555555555555556,positive,0.5555555555555556
丹心,0.7777777777777778,positive,0.7777777777777778
丹忱,0.5555555555555556,positive,0.5555555555555556
丹楹刻桷,0.7777777777777778,positive,0.7777777777777778
为人宽厚,1.0,positive,1.0
为人正直,1.0,positive,1.0
为人说项　,0.5555555555555556,positive,0.5555555555555556
为善最乐,0.7777777777777778,positive,0.7777777777777778
为国之哭,1.0,positive,1.0
为国捐躯,0.7777777777777778,positive,0.7777777777777778
为国捐躯 ,0.6666666666666666,positive,0.6666666666666666
为民请命,0.7777777777777778,positive,0.7777777777777778
为虎傅翼,0.7777777777777778,positive,0.7777777777777778
为裘为箕,0.5555555555555556,positive,0.5555555555555556
主一无適,0.7777777777777778,positive,0.7777777777777778
主人翁,0.3333333333333333,positive,0.3333333333333333
主体,0.7777777777777778,positive,0.7777777777777778
主力,0.7777777777777778,positive,0.7777777777777778
主力军,0.5555555555555556,positive,0.5555555555555556
主力舰,0.5555555555555556,positive,0.5555555555555556
主导,0.7777777777777778,positive,0.7777777777777778
主心骨,0.5555555555555556,positive,0.5555555555555556
主情造意,0.5555555555555556,positive,0.5555555555555556
主敬存诚,0.7777777777777778,positive,0.7777777777777778
主权,0.7777777777777778,positive,0.7777777777777778
丽句清词,0.3333333333333333,positive,0.3333333333333333
丽句清辞,0.3333333333333333,positive,0.3333333333333333
丽日和风,0.5555555555555556,positive,0.5555555555555556
丽藻春葩,0.3333333333333333,positive,0.3333333333333333
举一反三,0.5555555555555556,positive,0.5555555555555556
举世无双,1.0,positive,1.0
举世闻名,0.7777777777777778,positive,0.7777777777777778
举国若狂,1.0,positive,1.0
举手之劳,0.7777777777777778,positive,0.7777777777777778
举无遗策,0.7777777777777778,positive,0.7777777777777778
举案齐眉,0.3333333333333333,positive,0.3333333333333333
举止大方,0.3333333333333333,positive,0.3333333333333333
举止文雅,0.5555555555555556,positive,0.5555555555555556
举止端庄,0.5555555555555556,positive,0.5555555555555556
举止自若,0.3333333333333333,positive,0.3333333333333333
举直错枉,0.3333333333333333,positive,0.3333333333333333
举荐,0.7777777777777778,positive,0.7777777777777778
举贤任能,0.5555555555555556,positive,0.5555555555555556
举贤使能，举贤任能,0.7777777777777778,positive,0.7777777777777778
举足轻重,0.5555555555555556,positive,0.5555555555555556
举错得当,0.3333333333333333,positive,0.3333333333333333
乃心王室,1.0,positive,1.0
久仰,0.7777777777777778,positive,0.7777777777777778
久慕,0.3333333333333333,positive,0.3333333333333333
久战沙场,0.1111111111111111,positive,0.1111111111111111
久旱逢甘雨,0.7777777777777778,positive,0.7777777777777778
久经考验,0.3333333333333333,positive,0.3333333333333333
久要不忘,0.7777777777777778,positive,0.7777777777777778
义不容辞,0.1111111111111111,positive,0.1111111111111111
义举,0.7777777777777778,positive,0.7777777777777778
义仓,0.5555555555555556,positive,0.5555555555555556
义务,0.5555555555555556,positive,0.5555555555555556
义务劳动,0.5555555555555556,positive,0.5555555555555556
义勇,0.7777777777777778,positive,0.7777777777777778
义勇军,0.7777777777777778,positive,0.7777777777777778
义卖,0.5555555555555556,positive,0.5555555555555556
义士,0.5555555555555556,positive,0.5555555555555556
义学,0.5555555555555556,positive,0.5555555555555556
义师,0.5555555555555556,positive,0.5555555555555556
义战,0.7777777777777778,positive,0.7777777777777778
义无反顾,0.7777777777777778,positive,0.7777777777777778
义正词严,0.7777777777777778,positive,0.7777777777777778
义正辞严,0.7777777777777778,positive,0.7777777777777778
义气,0.5555555555555556,positive,0.5555555555555556
义演,0.5555555555555556,positive,0.5555555555555556
义烈,0.5555555555555556,positive,0.5555555555555556
义诊,0.5555555555555556,positive,0.5555555555555556
之死不渝,0.5555555555555556,positive,0.5555555555555556
之死摩它,0.7777777777777778,positive,0.7777777777777778
之死靡二,0.5555555555555556,positive,0.5555555555555556
之死靡他,0.7777777777777778,positive,0.7777777777777778
之死靡它,1.0,positive,1.0
