word,score,polarity,abs_score
土里土气,-0.3333333333333333,negative,0.3333333333333333
地保,-0.5555555555555556,negative,0.5555555555555556
坏水,-0.3333333333333333,negative,0.3333333333333333
坚固,0.3333333333333333,positive,0.3333333333333333
垂危,-0.7777777777777778,negative,0.7777777777777778
增产,0.7777777777777778,positive,0.7777777777777778
声名狼藉,-0.5555555555555556,negative,0.5555555555555556
声名远播,0.7777777777777778,positive,0.7777777777777778
声嘶力竭,-0.5555555555555556,negative,0.5555555555555556
声如洪钟,0.7777777777777778,positive,0.7777777777777778
声威,0.5555555555555556,positive,0.5555555555555556
声应气求,0.7777777777777778,positive,0.7777777777777778
声情并茂,0.7777777777777778,positive,0.7777777777777778
声振寰宇,0.5555555555555556,positive,0.5555555555555556
声振林木,0.7777777777777778,positive,0.7777777777777778
声望,0.5555555555555556,positive,0.5555555555555556
声气相通,-0.5555555555555556,negative,0.5555555555555556
声色俱厉,-0.5555555555555556,negative,0.5555555555555556
声色犬马,-0.7777777777777778,negative,0.7777777777777778
声色狗马,-0.7777777777777778,negative,0.7777777777777778
声色货利,-0.7777777777777778,negative,0.7777777777777778
声色贷利,-0.7777777777777778,negative,0.7777777777777778
声誉,0.5555555555555556,positive,0.5555555555555556
声誉鹊起,0.5555555555555556,positive,0.5555555555555556
声讨,-0.5555555555555556,negative,0.5555555555555556
声震寰宇,1.0,positive,1.0
大儒,0.7777777777777778,positive,0.7777777777777778
大吉,0.5555555555555556,positive,0.5555555555555556
大喜,0.7777777777777778,positive,0.7777777777777778
大器,0.5555555555555556,positive,0.5555555555555556
大士,0.5555555555555556,positive,0.5555555555555556
大好,0.7777777777777778,positive,0.7777777777777778
大寿,0.3333333333333333,positive,0.3333333333333333
大师,0.7777777777777778,positive,0.7777777777777778
大幸,0.5555555555555556,positive,0.5555555555555556
大度,0.5555555555555556,positive,0.5555555555555556
大意,-0.5555555555555556,negative,0.5555555555555556
大才,0.7777777777777778,positive,0.7777777777777778
大捷,0.7777777777777778,positive,0.7777777777777778
大方,0.5555555555555556,positive,0.5555555555555556
大气磅礴,1.0,positive,1.0
大爷,-0.2222222222222222,negative,0.2222222222222222
大礼,0.5555555555555556,positive,0.5555555555555556
大肆,-0.3333333333333333,negative,0.3333333333333333
大胆,-0.3333333333333333,negative,0.3333333333333333
大节,0.5555555555555556,positive,0.5555555555555556
大观,0.5555555555555556,positive,0.5555555555555556
大话,-0.3333333333333333,negative,0.3333333333333333
大道,0.3333333333333333,positive,0.3333333333333333
大雅,0.5555555555555556,positive,0.5555555555555556
大音希声,0.7777777777777778,positive,0.7777777777777778
大骂,-0.5555555555555556,negative,0.5555555555555556
天香国色,1.0,positive,1.0
失口,-0.3333333333333333,negative,0.3333333333333333
失声,-0.7777777777777778,negative,0.7777777777777778
夸口,-0.3333333333333333,negative,0.3333333333333333
奔放,0.5555555555555556,positive,0.5555555555555556
奶声奶气,0.5555555555555556,positive,0.5555555555555556
好色,-0.7777777777777778,negative,0.7777777777777778
如入无人之境,0.3333333333333333,positive,0.3333333333333333
如鱼似水,0.5555555555555556,positive,0.5555555555555556
如鱼得水,1.0,positive,1.0
妖物,-0.5555555555555556,negative,0.5555555555555556
妖里妖气,-0.5555555555555556,negative,0.5555555555555556
姿色,0.5555555555555556,positive,0.5555555555555556
娇气,-0.3333333333333333,negative,0.3333333333333333
宏大,0.7777777777777778,positive,0.7777777777777778
宏放,0.5555555555555556,positive,0.5555555555555556
官气,-0.5555555555555556,negative,0.5555555555555556
室怒市色,-0.5555555555555556,negative,0.5555555555555556
小家子气,-0.5555555555555556,negative,0.5555555555555556
小有名气,0.7777777777777778,positive,0.7777777777777778
小气,-0.7777777777777778,negative,0.7777777777777778
小里小气,-0.5555555555555556,negative,0.5555555555555556
尘埃传染,-0.5555555555555556,negative,0.5555555555555556
尤物,1.0,positive,1.0
屡教不改,-0.7777777777777778,negative,0.7777777777777778
工工整整,0.3333333333333333,positive,0.3333333333333333
工整,0.3333333333333333,positive,0.3333333333333333
巧立名色,-0.7777777777777778,negative,0.7777777777777778
巧言令色,-0.5555555555555556,negative,0.5555555555555556
巩固,-0.7777777777777778,negative,0.7777777777777778
帅气,0.5555555555555556,positive,0.5555555555555556
废书而叹,-0.7777777777777778,negative,0.7777777777777778
废人,-0.5555555555555556,negative,0.5555555555555556
废奢长俭,0.7777777777777778,positive,0.7777777777777778
废寝忘食,0.7777777777777778,positive,0.7777777777777778
废寝忘餐,0.5555555555555556,positive,0.5555555555555556
废旧,-0.1111111111111111,negative,0.1111111111111111
废然,-0.5555555555555556,negative,0.5555555555555556
废私立公,0.5555555555555556,positive,0.5555555555555556
废话,-0.5555555555555556,negative,0.5555555555555556
废话连篇,-0.5555555555555556,negative,0.5555555555555556
强大,0.5555555555555556,positive,0.5555555555555556
心如止水,0.5555555555555556,positive,0.5555555555555556
心花怒放,1.0,positive,1.0
志气,0.7777777777777778,positive,0.7777777777777778
怒形于色,-0.3333333333333333,negative,0.3333333333333333
怡声下气,-0.5555555555555556,negative,0.5555555555555556
怪声怪气,-0.5555555555555556,negative,0.5555555555555556
怪里怪气,-0.7777777777777778,negative,0.7777777777777778
怫然作色,-0.3333333333333333,negative,0.3333333333333333
恩物,0.5555555555555556,positive,0.5555555555555556
恶声,-0.5555555555555556,negative,0.5555555555555556
恶声恶气,-0.5555555555555556,negative,0.5555555555555556
恶尘无染,0.5555555555555556,positive,0.5555555555555556
恶气,-0.1111111111111111,negative,0.1111111111111111
悔改,0.5555555555555556,positive,0.5555555555555556
悬河泻水,0.7777777777777778,positive,0.7777777777777778
情深潭水,0.7777777777777778,positive,0.7777777777777778
惊慌失色,-0.5555555555555556,negative,0.5555555555555556
惩罚,-0.5555555555555556,negative,0.5555555555555556
意境,0.3333333333333333,positive,0.3333333333333333
意气,0.0,neutral,0.0
愤然作色,-0.5555555555555556,negative,0.5555555555555556
愧色,0.7777777777777778,positive,0.7777777777777778
憋气,-0.3333333333333333,negative,0.3333333333333333
憋着一肚子气,-0.7777777777777778,negative,0.7777777777777778
懈气,-0.5555555555555556,negative,0.5555555555555556
才气,0.5555555555555556,positive,0.5555555555555556
打气,0.5555555555555556,positive,0.5555555555555556
扬眉吐气,0.5555555555555556,positive,0.5555555555555556
承颜候色,-0.5555555555555556,negative,0.5555555555555556
报废,-0.7777777777777778,negative,0.7777777777777778
抵排,-0.5555555555555556,negative,0.5555555555555556
拆烂污,-0.1111111111111111,negative,0.1111111111111111
拖人下水,-0.5555555555555556,negative,0.5555555555555556
拖泥带水,-0.5555555555555556,negative,0.5555555555555556
拿大,-0.5555555555555556,negative,0.5555555555555556
排列整齐,0.3333333333333333,positive,0.3333333333333333
排场,-0.3333333333333333,negative,0.3333333333333333
排山倒海,0.5555555555555556,positive,0.5555555555555556
排挤,-0.5555555555555556,negative,0.5555555555555556
排斥异己,-0.7777777777777778,negative,0.7777777777777778
掞藻飞声,0.8888888888888888,positive,0.8888888888888888
掷地有声,0.5555555555555556,positive,0.5555555555555556
掷地赋声,0.5555555555555556,positive,0.5555555555555556
掷地金声,0.5555555555555556,positive,0.5555555555555556
撒气,-0.3333333333333333,negative,0.3333333333333333
改天换地,0.5555555555555556,positive,0.5555555555555556
改弦更张,0.3333333333333333,positive,0.3333333333333333
改往修来,0.7777777777777778,positive,0.7777777777777778
改恶为善,0.5555555555555556,positive,0.5555555555555556
改恶从善,0.5555555555555556,positive,0.5555555555555556
改柯易叶,0.5555555555555556,positive,0.5555555555555556
改窜,-0.7777777777777778,negative,0.7777777777777778
改行为善,0.5555555555555556,positive,0.5555555555555556
改行从善,0.7777777777777778,positive,0.7777777777777778
改行自新,0.7777777777777778,positive,0.7777777777777778
改观,0.3333333333333333,positive,0.3333333333333333
改过,0.3333333333333333,positive,0.3333333333333333
改过自新,0.5555555555555556,positive,0.5555555555555556
改过迁善,0.5555555555555556,positive,0.5555555555555556
改邪归正,0.5555555555555556,positive,0.5555555555555556
改革,0.3333333333333333,positive,0.3333333333333333
放下屠刀，立地成佛,0.5555555555555556,positive,0.5555555555555556
放之四海而皆准,1.0,positive,1.0
放任,-0.3333333333333333,negative,0.3333333333333333
放任自流,-0.5555555555555556,negative,0.5555555555555556
放僻淫佚,-0.7777777777777778,negative,0.7777777777777778
放僻邪侈,-0.7777777777777778,negative,0.7777777777777778
放刁,-0.5555555555555556,negative,0.5555555555555556
放刁把滥,-0.5555555555555556,negative,0.5555555555555556
放刁撒泼,-0.5555555555555556,negative,0.5555555555555556
放心,0.7777777777777778,positive,0.7777777777777778
放怀,0.5555555555555556,positive,0.5555555555555556
放恣,-0.5555555555555556,negative,0.5555555555555556
放情,0.5555555555555556,positive,0.5555555555555556
放歌纵酒,0.5555555555555556,positive,0.5555555555555556
放毒,-0.5555555555555556,negative,0.5555555555555556
放泼撒豪,-0.5555555555555556,negative,0.5555555555555556
放浪,-0.5555555555555556,negative,0.5555555555555556
放浪形骸,-0.5555555555555556,negative,0.5555555555555556
放浪江湖,-0.3333333333333333,negative,0.3333333333333333
放火,-0.5555555555555556,negative,0.5555555555555556
放纵,-0.5555555555555556,negative,0.5555555555555556
放肆,-0.3333333333333333,negative,0.3333333333333333
放荡,-0.5555555555555556,negative,0.5555555555555556
放荡不羁,-1.0,negative,1.0
放虎归山,-0.5555555555555556,negative,0.5555555555555556
放虎自卫,-0.7777777777777778,negative,0.7777777777777778
放诞,-1.0,negative,1.0
放诞风流,-0.5555555555555556,negative,0.5555555555555556
放辟淫侈,-0.7777777777777778,negative,0.7777777777777778
放辟邪侈,-1.0,negative,1.0
放达不羁,0.5555555555555556,positive,0.5555555555555556
放饭流歠,-1.0,negative,1.0
救危排险,0.5555555555555556,positive,0.5555555555555556
敛声屏气,0.7777777777777778,positive,0.7777777777777778
整冠纳履,-0.3333333333333333,negative,0.3333333333333333
整整齐齐,0.3333333333333333,positive,0.3333333333333333
整本大套,0.5555555555555556,positive,0.5555555555555556
整洁,0.5555555555555556,positive,0.5555555555555556
整饬,0.3333333333333333,positive,0.3333333333333333
整齐划一,1.0,positive,1.0
文气,0.5555555555555556,positive,0.5555555555555556
斗气,-0.3333333333333333,negative,0.3333333333333333
方巾气,-0.3333333333333333,negative,0.3333333333333333
施绯拖绿,-0.5555555555555556,negative,0.5555555555555556
无人之境,-0.7777777777777778,negative,0.7777777777777778
无根之木，无源之水,-0.5555555555555556,negative,0.5555555555555556
无污染,1.0,positive,1.0
无特色,-0.3333333333333333,negative,0.3333333333333333
明公正气,0.6666666666666666,positive,0.6666666666666666
显山露水,0.5555555555555556,positive,0.5555555555555556
晦气,-0.3333333333333333,negative,0.3333333333333333
景气,0.3333333333333333,positive,0.3333333333333333
暮气,-0.3333333333333333,negative,0.3333333333333333
有勇气,1.0,positive,1.0
有名气,1.0,positive,1.0
有声无气,-0.5555555555555556,negative,0.5555555555555556
有声有色,0.5555555555555556,positive,0.5555555555555556
有声没气,-0.5555555555555556,negative,0.5555555555555556
有朝气,1.0,positive,1.0
有生气,0.3333333333333333,positive,0.3333333333333333
有福气,1.0,positive,1.0
有血气,1.0,positive,1.0
望尘僄声,-0.7777777777777778,negative,0.7777777777777778
朝令夕改,-0.7777777777777778,negative,0.7777777777777778
朝更暮改,-0.7777777777777778,negative,0.7777777777777778
朝气,0.5555555555555556,positive,0.5555555555555556
朝过夕改,0.5555555555555556,positive,0.5555555555555556
朝闻夕改,0.5555555555555556,positive,0.5555555555555556
本色,0.5555555555555556,positive,0.5555555555555556
杀气,-1.0,negative,1.0
村气,-0.5555555555555556,negative,0.5555555555555556
林下风气,0.3333333333333333,positive,0.3333333333333333
染指垂涎,-0.5555555555555556,negative,0.5555555555555556
染缸,-0.3333333333333333,negative,0.3333333333333333
柔情似水,0.5555555555555556,positive,0.5555555555555556
标兵,0.5555555555555556,positive,0.5555555555555556
标准化,0.5555555555555556,positive,0.5555555555555556
标新创异,0.5555555555555556,positive,0.5555555555555556
标新竖异,0.5555555555555556,positive,0.5555555555555556
标新竞异,0.5555555555555556,positive,0.5555555555555556
标新领异,0.5555555555555556,positive,0.5555555555555556
标榜,-0.5555555555555556,negative,0.5555555555555556
标致,0.5555555555555556,positive,0.5555555555555556
根深本固,0.7777777777777778,positive,0.7777777777777778
根深蒂固,-0.3333333333333333,negative,0.3333333333333333
桃红柳绿,0.5555555555555556,positive,0.5555555555555556
桃色,-0.5555555555555556,negative,0.5555555555555556
桃花潭水,0.7777777777777778,positive,0.7777777777777778
横眉吐气,0.7777777777777778,positive,0.7777777777777778
欢声,0.5555555555555556,positive,0.5555555555555556
款学寡闻,-0.5555555555555556,negative,0.5555555555555556
款曲,0.7777777777777778,positive,0.7777777777777778
款款深深,1.0,positive,1.0
款留,0.5555555555555556,positive,0.5555555555555556
正大,0.5555555555555556,positive,0.5555555555555556
正正气气,0.5555555555555556,positive,0.5555555555555556
正气,0.5555555555555556,positive,0.5555555555555556
正言厉色,0.7777777777777778,positive,0.7777777777777778
歪风邪气,-0.7777777777777778,negative,0.7777777777777778
死声咷气,-0.5555555555555556,negative,0.5555555555555556
死声活气,-0.5555555555555556,negative,0.5555555555555556
死声淘气,-0.5555555555555556,negative,0.5555555555555556
死样活气,-0.5555555555555556,negative,0.5555555555555556
死顽固,-0.5555555555555556,negative,0.5555555555555556
残废,-0.7777777777777778,negative,0.7777777777777778
毒物,-1.0,negative,1.0
毫不客气,-0.5555555555555556,negative,0.5555555555555556
气义相投,0.5555555555555556,positive,0.5555555555555556
气候,0.3333333333333333,positive,0.3333333333333333
气充志骄,-0.7777777777777778,negative,0.7777777777777778
气冲斗牛,-0.7777777777777778,negative,0.7777777777777778
气冲霄汉,0.7777777777777778,positive,0.7777777777777778
气决泉达,0.5555555555555556,positive,0.5555555555555556
气势,0.1111111111111111,positive,0.1111111111111111
气势汹汹,-0.5555555555555556,negative,0.5555555555555556
气势磅礴,1.0,positive,1.0
气压山河,0.7777777777777778,positive,0.7777777777777778
气吞宇宙,0.7777777777777778,positive,0.7777777777777778
气吞山河,0.7777777777777778,positive,0.7777777777777778
气吞湖海,0.5555555555555556,positive,0.5555555555555556
气吞虹蜺,0.5555555555555556,positive,0.5555555555555556
气味,-0.5555555555555556,negative,0.5555555555555556
气味相投,0.3333333333333333,positive,0.3333333333333333
气壮如牛,0.3333333333333333,positive,0.3333333333333333
气壮山河,0.7777777777777778,positive,0.7777777777777778
气壮河山,0.7777777777777778,positive,0.7777777777777778
气宇,0.6666666666666666,positive,0.6666666666666666
气宇轩昂,0.7777777777777778,positive,0.7777777777777778
气度,0.3333333333333333,positive,0.3333333333333333
气度不凡,0.7777777777777778,positive,0.7777777777777778
气度恢宏,1.0,positive,1.0
气忍声吞,-0.5555555555555556,negative,0.5555555555555556
气急败丧,-0.7777777777777778,negative,0.7777777777777778
气急败坏,-1.0,negative,1.0
气断声吞,-1.0,negative,1.0
气昂昂,0.1111111111111111,positive,0.1111111111111111
气概,0.5555555555555556,positive,0.5555555555555556
气概不凡,1.0,positive,1.0
气派,0.7777777777777778,positive,0.7777777777777778
气消胆夺,-1.0,negative,1.0
气满志得,0.7777777777777778,positive,0.7777777777777778
气满志骄,0.7777777777777778,positive,0.7777777777777778
气焰,-0.6666666666666667,negative,0.6666666666666667
气焰熏天,-1.0,negative,1.0
气短,-0.3333333333333333,negative,0.3333333333333333
气节,0.5555555555555556,positive,0.5555555555555556
气血方刚,0.5555555555555556,positive,0.5555555555555556
气谊相投,0.5555555555555556,positive,0.5555555555555556
气象万千,0.7777777777777778,positive,0.7777777777777778
气质,0.5555555555555556,positive,0.5555555555555556
气贯长虹,0.7777777777777778,positive,0.7777777777777778
气逾霄汉,1.0,positive,1.0
气量,0.5555555555555556,positive,0.5555555555555556
气韵,0.5555555555555556,positive,0.5555555555555556
气骄志满,0.7777777777777778,positive,0.7777777777777778
气魄,0.7777777777777778,positive,0.7777777777777778
水中捉月,-0.5555555555555556,negative,0.5555555555555556
水中捞月,-0.5555555555555556,negative,0.5555555555555556
水佩风裳,0.5555555555555556,positive,0.5555555555555556
水光山色,0.5555555555555556,positive,0.5555555555555556
水到渠成,0.7777777777777778,positive,0.7777777777777778
水到鱼行,0.5555555555555556,positive,0.5555555555555556
水天一色,0.5555555555555556,positive,0.5555555555555556
水尽山穷,0.5555555555555556,positive,0.5555555555555556
水底捞月,-0.5555555555555556,negative,0.5555555555555556
水底捞针,-0.5555555555555556,negative,0.5555555555555556
水底摸月,-0.5555555555555556,negative,0.5555555555555556
水性杨花,-0.7777777777777778,negative,0.7777777777777778
水明山秀,0.5555555555555556,positive,0.5555555555555556
水月观音,0.5555555555555556,positive,0.5555555555555556
水木明瑟,0.7777777777777778,positive,0.7777777777777778
水木清华,0.7777777777777778,positive,0.7777777777777778
水来土掩,0.5555555555555556,positive,0.5555555555555556
水汪汪,0.3333333333333333,positive,0.3333333333333333
水泄不通,-1.0,negative,1.0
水涨船高,0.5555555555555556,positive,0.5555555555555556
水滴石穿,1.0,positive,1.0
水火不相容,-1.0,negative,1.0
水火不辞,0.7777777777777778,positive,0.7777777777777778
水火不避,0.5555555555555556,positive,0.5555555555555556
水火兵虫,-0.7777777777777778,negative,0.7777777777777778
水火相济，盐梅相成,0.5555555555555556,positive,0.5555555555555556
水灵灵,0.5555555555555556,positive,0.5555555555555556
水碧山绿,0.5555555555555556,positive,0.5555555555555556
水秀山明,0.5555555555555556,positive,0.5555555555555556
水米无交,0.7777777777777778,positive,0.7777777777777778
水至清则无鱼,-0.1111111111111111,negative,0.1111111111111111
水色山光,0.7777777777777778,positive,0.7777777777777778
水落石出,0.7777777777777778,positive,0.7777777777777778
水长船高,0.5555555555555556,positive,0.5555555555555556
污七八糟,-1.0,negative,1.0
污手垢面,-0.5555555555555556,negative,0.5555555555555556
污染,-0.5555555555555556,negative,0.5555555555555556
污毒,-0.5555555555555556,negative,0.5555555555555556
污泥浊水,-0.7777777777777778,negative,0.7777777777777778
污浊,-0.3333333333333333,negative,0.3333333333333333
污点,-0.5555555555555556,negative,0.5555555555555556
污秽,-0.7777777777777778,negative,0.7777777777777778
沆瀣一气,-0.7777777777777778,negative,0.7777777777777778
沉渣,-0.5555555555555556,negative,0.5555555555555556
没好气,-0.5555555555555556,negative,0.5555555555555556
没有勇气,-0.1111111111111111,negative,0.1111111111111111
河水不犯井水,-0.5555555555555556,negative,0.5555555555555556
油水,-0.3333333333333333,negative,0.3333333333333333
沾染,-0.3333333333333333,negative,0.3333333333333333
沾泥带水,-0.3333333333333333,negative,0.3333333333333333
活气,0.5555555555555556,positive,0.5555555555555556
流气,-0.5555555555555556,negative,0.5555555555555556
流里流气,-0.7777777777777778,negative,0.7777777777777778
浩大,0.3333333333333333,positive,0.3333333333333333
浩气,0.5555555555555556,positive,0.5555555555555556
浩然之气,0.7777777777777778,positive,0.7777777777777778
涸鱼得水,0.5555555555555556,positive,0.5555555555555556
清丽,0.5555555555555556,positive,0.5555555555555556
清亮,0.3333333333333333,positive,0.3333333333333333
清俊,0.5555555555555556,positive,0.5555555555555556
清健,0.5555555555555556,positive,0.5555555555555556
清冽,0.3333333333333333,positive,0.3333333333333333
清切,0.3333333333333333,positive,0.3333333333333333
清婉,0.3333333333333333,positive,0.3333333333333333
清官,0.5555555555555556,positive,0.5555555555555556
清廉,0.5555555555555556,positive,0.5555555555555556
清彻,0.5555555555555556,positive,0.5555555555555556
清心,0.5555555555555556,positive,0.5555555555555556
清扬,0.5555555555555556,positive,0.5555555555555556
清拔,0.3333333333333333,positive,0.3333333333333333
清新,0.3333333333333333,positive,0.3333333333333333
清明,0.5555555555555556,positive,0.5555555555555556
清朗,0.5555555555555556,positive,0.5555555555555556
清正,0.5555555555555556,positive,0.5555555555555556
清正廉洁,0.5555555555555556,positive,0.5555555555555556
